Liam Hemsworth,1.0
Chris Evans,0.9453164774314587
Vin Diesel,0.94104920462238
Tyrese Gibson,0.9335359455865253
Tom Cruise,0.9320576612931317
Delroy Lindo,0.9318146435749213
Halle Berry,0.9284091577569837
Kim Coates,0.9247291229382105
Dominique Tipper,0.922531208028885
Adrian Paul,0.9206310387446449
